date,index_value,index_id
1986-09-01,,CSUSHPISA
1986-10-01,,CSUSHPISA
1986-11-01,,CSUSHPISA
1986-12-01,,CSUSHPISA
1987-01-01,63.964,CSUSHPISA
1987-02-01,64.42399999999999,CSUSHPISA
1987-03-01,64.734,CSUSHPISA
1987-04-01,65.131,CSUSHPISA
1987-05-01,65.564,CSUSHPISA
1987-06-01,66.071,CSUSHPISA
1987-07-01,66.507,CSUSHPISA
1987-08-01,66.937,CSUSHPISA
1987-09-01,67.329,CSUSHPISA
1987-10-01,67.737,CSUSHPISA
1987-11-01,68.10600000000001,CSUSHPISA
1987-12-01,68.50399999999999,CSUSHPISA
1988-01-01,68.857,CSUSHPISA
1988-02-01,69.26100000000001,CSUSHPISA
1988-03-01,69.63600000000001,CSUSHPISA
1988-04-01,69.975,CSUSHPISA
1988-05-01,70.425,CSUSHPISA
1988-06-01,70.888,CSUSHPISA
1988-07-01,71.354,CSUSHPISA
1988-08-01,71.79899999999999,CSUSHPISA
1988-09-01,72.24,CSUSHPISA
1988-10-01,72.635,CSUSHPISA
1988-11-01,73.072,CSUSHPISA
1988-12-01,73.46300000000001,CSUSHPISA
1989-01-01,73.945,CSUSHPISA
1989-02-01,74.381,CSUSHPISA
1989-03-01,74.77600000000001,CSUSHPISA
1989-04-01,75.084,CSUSHPISA
1989-05-01,75.305,CSUSHPISA
1989-06-01,75.479,CSUSHPISA
1989-07-01,75.656,CSUSHPISA
1989-08-01,75.834,CSUSHPISA
1989-09-01,76.055,CSUSHPISA
1989-10-01,76.282,CSUSHPISA
1989-11-01,76.521,CSUSHPISA
1989-12-01,76.705,CSUSHPISA
1990-01-01,76.89699999999999,CSUSHPISA
1990-02-01,77.053,CSUSHPISA
1990-03-01,77.20100000000001,CSUSHPISA
1990-04-01,77.278,CSUSHPISA
1990-05-01,77.297,CSUSHPISA
1990-06-01,77.258,CSUSHPISA
1990-07-01,77.138,CSUSHPISA
1990-08-01,77.009,CSUSHPISA
1990-09-01,76.85,CSUSHPISA
1990-10-01,76.7,CSUSHPISA
1990-11-01,76.37100000000001,CSUSHPISA
1990-12-01,76.184,CSUSHPISA
1991-01-01,75.915,CSUSHPISA
1991-02-01,75.735,CSUSHPISA
1991-03-01,75.57,CSUSHPISA
1991-04-01,75.566,CSUSHPISA
1991-05-01,75.766,CSUSHPISA
1991-06-01,75.993,CSUSHPISA
1991-07-01,76.083,CSUSHPISA
1991-08-01,76.109,CSUSHPISA
1991-09-01,76.194,CSUSHPISA
1991-10-01,76.075,CSUSHPISA
1991-11-01,76.015,CSUSHPISA
1991-12-01,76.056,CSUSHPISA
1992-01-01,76.086,CSUSHPISA
1992-02-01,76.155,CSUSHPISA
1992-03-01,76.27600000000001,CSUSHPISA
1992-04-01,76.345,CSUSHPISA
1992-05-01,76.398,CSUSHPISA
1992-06-01,76.332,CSUSHPISA
1992-07-01,76.264,CSUSHPISA
1992-08-01,76.23,CSUSHPISA
1992-09-01,76.23899999999999,CSUSHPISA
1992-10-01,76.376,CSUSHPISA
1992-11-01,76.559,CSUSHPISA
1992-12-01,76.67399999999999,CSUSHPISA
1993-01-01,76.78399999999999,CSUSHPISA
1993-02-01,76.837,CSUSHPISA
1993-03-01,76.867,CSUSHPISA
1993-04-01,76.936,CSUSHPISA
1993-05-01,77.03699999999999,CSUSHPISA
1993-06-01,77.242,CSUSHPISA
1993-07-01,77.429,CSUSHPISA
1993-08-01,77.613,CSUSHPISA
1993-09-01,77.794,CSUSHPISA
1993-10-01,77.941,CSUSHPISA
1993-11-01,78.148,CSUSHPISA
1993-12-01,78.325,CSUSHPISA
1994-01-01,78.59100000000001,CSUSHPISA
1994-02-01,78.727,CSUSHPISA
1994-03-01,78.85600000000001,CSUSHPISA
1994-04-01,78.987,CSUSHPISA
1994-05-01,79.222,CSUSHPISA
1994-06-01,79.423,CSUSHPISA
1994-07-01,79.595,CSUSHPISA
1994-08-01,79.781,CSUSHPISA
1994-09-01,79.919,CSUSHPISA
1994-10-01,80.064,CSUSHPISA
1994-11-01,80.15,CSUSHPISA
1994-12-01,80.296,CSUSHPISA
1995-01-01,80.426,CSUSHPISA
1995-02-01,80.528,CSUSHPISA
1995-03-01,80.598,CSUSHPISA
1995-04-01,80.661,CSUSHPISA
1995-05-01,80.704,CSUSHPISA
1995-06-01,80.785,CSUSHPISA
1995-07-01,80.937,CSUSHPISA
1995-08-01,81.11,CSUSHPISA
1995-09-01,81.307,CSUSHPISA
1995-10-01,81.482,CSUSHPISA
1995-11-01,81.619,CSUSHPISA
1995-12-01,81.737,CSUSHPISA
1996-01-01,81.834,CSUSHPISA
1996-02-01,81.95299999999999,CSUSHPISA
1996-03-01,82.194,CSUSHPISA
1996-04-01,82.421,CSUSHPISA
1996-05-01,82.61,CSUSHPISA
1996-06-01,82.75200000000001,CSUSHPISA
1996-07-01,82.928,CSUSHPISA
1996-08-01,83.086,CSUSHPISA
1996-09-01,83.256,CSUSHPISA
1996-10-01,83.37700000000001,CSUSHPISA
1996-11-01,83.552,CSUSHPISA
1996-12-01,83.721,CSUSHPISA
1997-01-01,83.955,CSUSHPISA
1997-02-01,84.181,CSUSHPISA
1997-03-01,84.45200000000001,CSUSHPISA
1997-04-01,84.62299999999999,CSUSHPISA
1997-05-01,84.861,CSUSHPISA
1997-06-01,85.081,CSUSHPISA
1997-07-01,85.33200000000001,CSUSHPISA
1997-08-01,85.573,CSUSHPISA
1997-09-01,85.85,CSUSHPISA
1997-10-01,86.147,CSUSHPISA
1997-11-01,86.633,CSUSHPISA
1997-12-01,87.09299999999999,CSUSHPISA
1998-01-01,87.615,CSUSHPISA
1998-02-01,88.00299999999999,CSUSHPISA
1998-03-01,88.44200000000001,CSUSHPISA
1998-04-01,88.87899999999999,CSUSHPISA
1998-05-01,89.36399999999999,CSUSHPISA
1998-06-01,89.845,CSUSHPISA
1998-07-01,90.31,CSUSHPISA
1998-08-01,90.785,CSUSHPISA
1998-09-01,91.259,CSUSHPISA
1998-10-01,91.71700000000001,CSUSHPISA
1998-11-01,92.2,CSUSHPISA
1998-12-01,92.712,CSUSHPISA
1999-01-01,93.208,CSUSHPISA
1999-02-01,93.671,CSUSHPISA
1999-03-01,94.21700000000001,CSUSHPISA
1999-04-01,94.78399999999999,CSUSHPISA
1999-05-01,95.344,CSUSHPISA
1999-06-01,95.975,CSUSHPISA
1999-07-01,96.59200000000001,CSUSHPISA
1999-08-01,97.219,CSUSHPISA
1999-09-01,97.86200000000001,CSUSHPISA
1999-10-01,98.523,CSUSHPISA
1999-11-01,99.154,CSUSHPISA
1999-12-01,99.844,CSUSHPISA
2000-01-01,100.551,CSUSHPISA
2000-02-01,101.339,CSUSHPISA
2000-03-01,102.12700000000001,CSUSHPISA
2000-04-01,102.92299999999999,CSUSHPISA
2000-05-01,103.678,CSUSHPISA
2000-06-01,104.42399999999999,CSUSHPISA
2000-07-01,105.054,CSUSHPISA
2000-08-01,105.76799999999999,CSUSHPISA
2000-09-01,106.538,CSUSHPISA
2000-10-01,107.382,CSUSHPISA
2000-11-01,108.302,CSUSHPISA
2000-12-01,109.14,CSUSHPISA
2001-01-01,109.846,CSUSHPISA
2001-02-01,110.501,CSUSHPISA
2001-03-01,111.109,CSUSHPISA
2001-04-01,111.65100000000001,CSUSHPISA
2001-05-01,112.163,CSUSHPISA
2001-06-01,112.796,CSUSHPISA
2001-07-01,113.491,CSUSHPISA
2001-08-01,114.166,CSUSHPISA
2001-09-01,114.81200000000001,CSUSHPISA
2001-10-01,115.31,CSUSHPISA
2001-11-01,115.85700000000001,CSUSHPISA
2001-12-01,116.455,CSUSHPISA
2002-01-01,117.14299999999999,CSUSHPISA
2002-02-01,117.845,CSUSHPISA
2002-03-01,118.68799999999999,CSUSHPISA
2002-04-01,119.611,CSUSHPISA
2002-05-01,120.72399999999999,CSUSHPISA
2002-06-01,121.81299999999999,CSUSHPISA
2002-07-01,122.88799999999999,CSUSHPISA
2002-08-01,123.831,CSUSHPISA
2002-09-01,124.78,CSUSHPISA
2002-10-01,125.734,CSUSHPISA
2002-11-01,126.669,CSUSHPISA
2002-12-01,127.62200000000001,CSUSHPISA
2003-01-01,128.461,CSUSHPISA
2003-02-01,129.355,CSUSHPISA
2003-03-01,130.14700000000002,CSUSHPISA
2003-04-01,130.884,CSUSHPISA
2003-05-01,131.735,CSUSHPISA
2003-06-01,132.649,CSUSHPISA
2003-07-01,133.77700000000002,CSUSHPISA
2003-08-01,134.969,CSUSHPISA
2003-09-01,136.295,CSUSHPISA
2003-10-01,137.533,CSUSHPISA
2003-11-01,138.79399999999998,CSUSHPISA
2003-12-01,140.18,CSUSHPISA
2004-01-01,141.64700000000002,CSUSHPISA
2004-02-01,143.192,CSUSHPISA
2004-03-01,145.058,CSUSHPISA
2004-04-01,146.593,CSUSHPISA
2004-05-01,148.185,CSUSHPISA
2004-06-01,149.85,CSUSHPISA
2004-07-01,151.338,CSUSHPISA
2004-08-01,152.634,CSUSHPISA
2004-09-01,154.179,CSUSHPISA
2004-10-01,155.75,CSUSHPISA
2004-11-01,157.52700000000002,CSUSHPISA
2004-12-01,159.33,CSUSHPISA
2005-01-01,161.28799999999998,CSUSHPISA
2005-02-01,163.344,CSUSHPISA
2005-03-01,165.812,CSUSHPISA
2005-04-01,167.50099999999998,CSUSHPISA
2005-05-01,169.351,CSUSHPISA
2005-06-01,171.19099999999997,CSUSHPISA
2005-07-01,172.86,CSUSHPISA
2005-08-01,174.44299999999998,CSUSHPISA
2005-09-01,176.438,CSUSHPISA
2005-10-01,178.028,CSUSHPISA
2005-11-01,179.68099999999998,CSUSHPISA
2005-12-01,180.91,CSUSHPISA
2006-01-01,182.32,CSUSHPISA
2006-02-01,183.28799999999998,CSUSHPISA
2006-03-01,184.365,CSUSHPISA
2006-04-01,184.329,CSUSHPISA
2006-05-01,184.155,CSUSHPISA
2006-06-01,183.507,CSUSHPISA
2006-07-01,183.067,CSUSHPISA
2006-08-01,182.59400000000002,CSUSHPISA
2006-09-01,182.798,CSUSHPISA
2006-10-01,183.199,CSUSHPISA
2006-11-01,183.61,CSUSHPISA
2006-12-01,184.14,CSUSHPISA
2007-01-01,184.517,CSUSHPISA
2007-02-01,184.59900000000002,CSUSHPISA
2007-03-01,184.15,CSUSHPISA
2007-04-01,183.01,CSUSHPISA
2007-05-01,181.6,CSUSHPISA
2007-06-01,180.25400000000002,CSUSHPISA
2007-07-01,179.111,CSUSHPISA
2007-08-01,178.11599999999999,CSUSHPISA
2007-09-01,177.558,CSUSHPISA
2007-10-01,176.62400000000002,CSUSHPISA
2007-11-01,175.14700000000002,CSUSHPISA
2007-12-01,174.342,CSUSHPISA
2008-01-01,173.132,CSUSHPISA
2008-02-01,171.541,CSUSHPISA
2008-03-01,170.054,CSUSHPISA
2008-04-01,168.33900000000003,CSUSHPISA
2008-05-01,166.66,CSUSHPISA
2008-06-01,165.018,CSUSHPISA
2008-07-01,163.56799999999998,CSUSHPISA
2008-08-01,161.988,CSUSHPISA
2008-09-01,160.309,CSUSHPISA
2008-10-01,158.327,CSUSHPISA
2008-11-01,156.141,CSUSHPISA
2008-12-01,153.618,CSUSHPISA
2009-01-01,151.506,CSUSHPISA
2009-02-01,150.013,CSUSHPISA
2009-03-01,148.66,CSUSHPISA
2009-04-01,147.94899999999998,CSUSHPISA
2009-05-01,147.695,CSUSHPISA
2009-06-01,148.09,CSUSHPISA
2009-07-01,148.411,CSUSHPISA
2009-08-01,148.27700000000002,CSUSHPISA
2009-09-01,148.023,CSUSHPISA
2009-10-01,147.84799999999998,CSUSHPISA
2009-11-01,148.13299999999998,CSUSHPISA
2009-12-01,147.929,CSUSHPISA
2010-01-01,147.395,CSUSHPISA
2010-02-01,145.632,CSUSHPISA
2010-03-01,145.86,CSUSHPISA
2010-04-01,146.40200000000002,CSUSHPISA
2010-05-01,146.392,CSUSHPISA
2010-06-01,145.719,CSUSHPISA
2010-07-01,144.989,CSUSHPISA
2010-08-01,143.912,CSUSHPISA
2010-09-01,143.016,CSUSHPISA
2010-10-01,142.528,CSUSHPISA
2010-11-01,142.171,CSUSHPISA
2010-12-01,142.06,CSUSHPISA
2011-01-01,141.523,CSUSHPISA
2011-02-01,140.352,CSUSHPISA
2011-03-01,139.983,CSUSHPISA
2011-04-01,140.009,CSUSHPISA
2011-05-01,139.903,CSUSHPISA
2011-06-01,139.859,CSUSHPISA
2011-07-01,139.73,CSUSHPISA
2011-08-01,139.308,CSUSHPISA
2011-09-01,138.668,CSUSHPISA
2011-10-01,137.952,CSUSHPISA
2011-11-01,137.15200000000002,CSUSHPISA
2011-12-01,136.674,CSUSHPISA
2012-01-01,136.608,CSUSHPISA
2012-02-01,136.532,CSUSHPISA
2012-03-01,137.905,CSUSHPISA
2012-04-01,139.155,CSUSHPISA
2012-05-01,140.156,CSUSHPISA
2012-06-01,141.03,CSUSHPISA
2012-07-01,141.67,CSUSHPISA
2012-08-01,142.279,CSUSHPISA
2012-09-01,142.909,CSUSHPISA
2012-10-01,143.602,CSUSHPISA
2012-11-01,144.586,CSUSHPISA
2012-12-01,145.504,CSUSHPISA
2013-01-01,146.833,CSUSHPISA
2013-02-01,147.784,CSUSHPISA
2013-03-01,149.963,CSUSHPISA
2013-04-01,151.52,CSUSHPISA
2013-05-01,152.852,CSUSHPISA
2013-06-01,154.197,CSUSHPISA
2013-07-01,155.6,CSUSHPISA
2013-08-01,156.967,CSUSHPISA
2013-09-01,158.227,CSUSHPISA
2013-10-01,159.24200000000002,CSUSHPISA
2013-11-01,160.07299999999998,CSUSHPISA
2013-12-01,160.995,CSUSHPISA
2014-01-01,161.937,CSUSHPISA
2014-02-01,162.526,CSUSHPISA
2014-03-01,163.089,CSUSHPISA
2014-04-01,163.39600000000002,CSUSHPISA
2014-05-01,163.66299999999998,CSUSHPISA
2014-06-01,164.054,CSUSHPISA
2014-07-01,164.57,CSUSHPISA
2014-08-01,165.217,CSUSHPISA
2014-09-01,165.907,CSUSHPISA
2014-10-01,166.644,CSUSHPISA
2014-11-01,167.33700000000002,CSUSHPISA
2014-12-01,168.058,CSUSHPISA
2015-01-01,168.65099999999998,CSUSHPISA
2015-02-01,169.135,CSUSHPISA
2015-03-01,169.80700000000002,CSUSHPISA
2015-04-01,170.304,CSUSHPISA
2015-05-01,170.886,CSUSHPISA
2015-06-01,171.456,CSUSHPISA
2015-07-01,172.11900000000003,CSUSHPISA
2015-08-01,172.93900000000002,CSUSHPISA
2015-09-01,173.833,CSUSHPISA
2015-10-01,174.797,CSUSHPISA
2015-11-01,175.74400000000003,CSUSHPISA
2015-12-01,176.553,CSUSHPISA
2016-01-01,177.28400000000002,CSUSHPISA
2016-02-01,177.65099999999998,CSUSHPISA
2016-03-01,178.169,CSUSHPISA
2016-04-01,178.773,CSUSHPISA
2016-05-01,179.437,CSUSHPISA
2016-06-01,180.076,CSUSHPISA
2016-07-01,180.832,CSUSHPISA
2016-08-01,181.859,CSUSHPISA
2016-09-01,182.831,CSUSHPISA
2016-10-01,183.75599999999997,CSUSHPISA
2016-11-01,184.757,CSUSHPISA
2016-12-01,185.71400000000003,CSUSHPISA
2017-01-01,186.78900000000002,CSUSHPISA
2017-02-01,187.28900000000002,CSUSHPISA
2017-03-01,187.982,CSUSHPISA
2017-04-01,188.75,CSUSHPISA
2017-05-01,189.672,CSUSHPISA
2017-06-01,190.54,CSUSHPISA
2017-07-01,191.479,CSUSHPISA
2017-08-01,192.71099999999998,CSUSHPISA
2017-09-01,193.77900000000002,CSUSHPISA
2017-10-01,194.799,CSUSHPISA
2017-11-01,195.921,CSUSHPISA
2017-12-01,197.11599999999999,CSUSHPISA
2018-01-01,198.22400000000002,CSUSHPISA
2018-02-01,199.136,CSUSHPISA
2018-03-01,199.916,CSUSHPISA
2018-04-01,200.71200000000002,CSUSHPISA
2018-05-01,201.567,CSUSHPISA
2018-06-01,202.358,CSUSHPISA
2018-07-01,203.02,CSUSHPISA
2018-08-01,203.797,CSUSHPISA
2018-09-01,204.38,CSUSHPISA
2018-10-01,205.081,CSUSHPISA
2018-11-01,205.58700000000002,CSUSHPISA
2018-12-01,206.019,CSUSHPISA
2019-01-01,206.33,CSUSHPISA
2019-02-01,206.65,CSUSHPISA
2019-03-01,206.963,CSUSHPISA
2019-04-01,207.62900000000002,CSUSHPISA
2019-05-01,208.43200000000002,CSUSHPISA
2019-06-01,208.922,CSUSHPISA
2019-07-01,209.516,CSUSHPISA
2019-08-01,210.295,CSUSHPISA
2019-09-01,210.951,CSUSHPISA
2019-10-01,211.696,CSUSHPISA
2019-11-01,212.618,CSUSHPISA
2019-12-01,213.653,CSUSHPISA
2020-01-01,214.595,CSUSHPISA
2020-02-01,215.49099999999999,CSUSHPISA
2020-03-01,216.253,CSUSHPISA
2020-04-01,217.023,CSUSHPISA
2020-05-01,217.488,CSUSHPISA
2020-06-01,218.09099999999998,CSUSHPISA
2020-07-01,219.75799999999998,CSUSHPISA
2020-08-01,222.68599999999998,CSUSHPISA
2020-09-01,225.889,CSUSHPISA
2020-10-01,229.57,CSUSHPISA
2020-11-01,232.933,CSUSHPISA
2020-12-01,236.02,CSUSHPISA
2021-01-01,238.922,CSUSHPISA
2021-02-01,241.771,CSUSHPISA
2021-03-01,245.263,CSUSHPISA
2021-04-01,249.425,CSUSHPISA
2021-05-01,254.239,CSUSHPISA
2021-06-01,259.12,CSUSHPISA
2021-07-01,263.407,CSUSHPISA
2021-08-01,267.286,CSUSHPISA
2021-09-01,270.42400000000004,CSUSHPISA
2021-10-01,273.395,CSUSHPISA
2021-11-01,276.758,CSUSHPISA
2021-12-01,280.584,CSUSHPISA
2022-01-01,284.918,CSUSHPISA
2022-02-01,290.263,CSUSHPISA
2022-03-01,296.223,CSUSHPISA
2022-04-01,301.182,CSUSHPISA
2022-05-01,305.055,CSUSHPISA
2022-06-01,305.884,CSUSHPISA
2022-07-01,304.724,CSUSHPISA
2022-08-01,302.03700000000003,CSUSHPISA
2022-09-01,299.455,CSUSHPISA
2022-10-01,298.682,CSUSHPISA
